GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010,D011,D012,D013,D014,D015,D016,D017,D018,D019,D020,D021,D022,D023,D024,D025,D026,D027,D028,D029,D030,D031,D032,D033,D034,D035,D036,D037,D038,D039,D040,D041,D042,D043,D044,D045,D046,D047,D048,D049,D050,D051,D052,D053,D054,D055,D056,D057,D058,D059,D060,D061,D062,D063,D064,D065,D066,D067,D068,D069,D070,D071,D072,D073
1500000US440070014005,440070014005,"Block Group 5, Census Tract 14, Providence County, Rhode Island",1328,659,669,635,159,202,14,253,0,7,34,32,8,2,5,0,0,13,0,0,2,1,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070015001,440070015001,"Block Group 1, Census Tract 15, Providence County, Rhode Island",1134,560,574,537,230,97,9,196,0,5,37,36,11,0,7,2,4,2,1,0,1,1,0,0,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070015002,440070015002,"Block Group 2, Census Tract 15, Providence County, Rhode Island",970,436,534,520,234,144,8,127,2,5,14,13,6,0,0,0,0,5,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070015003,440070015003,"Block Group 3, Census Tract 15, Providence County, Rhode Island",890,228,662,641,384,139,15,86,0,17,21,15,3,0,3,0,0,3,0,0,5,0,0,1,0,0,0,6,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070016001,440070016001,"Block Group 1, Census Tract 16, Providence County, Rhode Island",753,488,265,249,125,82,14,27,0,1,16,16,6,1,0,0,1,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070016002,440070016002,"Block Group 2, Census Tract 16, Providence County, Rhode Island",1419,934,485,463,220,170,14,52,0,7,22,17,11,0,2,0,0,4,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070016003,440070016003,"Block Group 3, Census Tract 16, Providence County, Rhode Island",1346,989,357,337,145,146,13,21,5,7,20,20,14,0,0,0,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070016004,440070016004,"Block Group 4, Census Tract 16, Providence County, Rhode Island",1177,783,394,375,167,125,0,77,5,1,19,18,5,0,3,0,0,7,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070016005,440070016005,"Block Group 5, Census Tract 16, Providence County, Rhode Island",1370,957,413,387,244,99,5,36,0,3,26,25,6,3,1,0,1,11,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070016006,440070016006,"Block Group 6, Census Tract 16, Providence County, Rhode Island",1607,1192,415,388,179,141,5,57,0,6,27,27,8,1,3,0,0,12,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070016007,440070016007,"Block Group 7, Census Tract 16, Providence County, Rhode Island",868,669,199,185,77,58,5,45,0,0,14,13,7,0,0,0,0,1,0,0,1,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070017001,440070017001,"Block Group 1, Census Tract 17, Providence County, Rhode Island",996,647,349,322,214,74,7,24,0,3,27,24,6,0,5,0,0,7,0,0,5,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070017002,440070017002,"Block Group 2, Census Tract 17, Providence County, Rhode Island",1071,584,487,467,379,42,8,34,1,3,20,20,11,1,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070017003,440070017003,"Block Group 3, Census Tract 17, Providence County, Rhode Island",1677,1093,584,556,362,129,9,48,0,8,28,28,15,2,2,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070018001,440070018001,"Block Group 1, Census Tract 18, Providence County, Rhode Island",1025,529,496,487,330,88,1,62,0,6,9,9,3,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070018002,440070018002,"Block Group 2, Census Tract 18, Providence County, Rhode Island",1693,1109,584,538,123,289,30,95,0,1,46,36,10,0,2,0,5,9,3,0,3,3,0,1,0,0,0,10,4,1,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070018003,440070018003,"Block Group 3, Census Tract 18, Providence County, Rhode Island",869,651,218,211,35,143,0,31,0,2,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070018004,440070018004,"Block Group 4, Census Tract 18, Providence County, Rhode Island",1231,932,299,284,144,82,0,44,0,14,15,14,4,0,2,0,0,4,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070018005,440070018005,"Block Group 5, Census Tract 18, Providence County, Rhode Island",1198,719,479,442,273,72,4,80,0,13,37,36,12,1,7,0,5,1,0,2,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070018006,440070018006,"Block Group 6, Census Tract 18, Providence County, Rhode Island",1098,409,689,652,482,108,3,49,0,10,37,28,7,3,7,0,0,0,1,0,9,0,0,1,0,0,0,9,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070019001,440070019001,"Block Group 1, Census Tract 19, Providence County, Rhode Island",627,317,310,284,194,49,10,25,0,6,26,25,3,12,1,0,0,6,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070019002,440070019002,"Block Group 2, Census Tract 19, Providence County, Rhode Island",953,577,376,331,174,129,17,8,1,2,45,41,28,1,3,0,4,1,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070019003,440070019003,"Block Group 3, Census Tract 19, Providence County, Rhode Island",833,588,245,225,137,46,1,35,0,6,20,18,9,1,0,0,0,7,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070019004,440070019004,"Block Group 4, Census Tract 19, Providence County, Rhode Island",665,342,323,295,133,116,10,27,3,6,28,26,13,0,2,0,0,6,0,0,5,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070019005,440070019005,"Block Group 5, Census Tract 19, Providence County, Rhode Island",1116,686,430,378,156,133,25,48,0,16,52,52,35,4,0,0,0,3,0,1,5,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070019006,440070019006,"Block Group 6, Census Tract 19, Providence County, Rhode Island",1365,777,588,540,251,206,18,48,3,14,48,46,10,2,0,0,1,4,2,0,12,0,0,12,1,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070020001,440070020001,"Block Group 1, Census Tract 20, Providence County, Rhode Island",2322,439,1883,1791,1482,218,15,50,2,24,92,77,32,8,13,0,2,11,0,1,4,1,0,1,1,2,1,15,9,0,0,0,0,0,0,1,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070020002,440070020002,"Block Group 2, Census Tract 20, Providence County, Rhode Island",1352,574,778,750,454,234,12,42,0,8,28,25,10,2,5,1,1,3,1,0,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070020003,440070020003,"Block Group 3, Census Tract 20, Providence County, Rhode Island",1299,848,451,416,90,200,21,85,14,6,35,32,9,1,1,1,3,15,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070020004,440070020004,"Block Group 4, Census Tract 20, Providence County, Rhode Island",1350,595,755,715,376,274,12,37,2,14,40,26,15,4,1,0,1,4,0,0,0,0,0,0,1,0,0,12,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070021011,440070021011,"Block Group 1, Census Tract 21.01, Providence County, Rhode Island",655,245,410,389,257,113,2,7,0,10,21,18,4,1,4,0,0,7,0,0,0,0,0,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070021012,440070021012,"Block Group 2, Census Tract 21.01, Providence County, Rhode Island",673,99,574,550,407,114,2,12,0,15,24,22,8,0,1,0,0,7,1,0,4,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070021013,440070021013,"Block Group 3, Census Tract 21.01, Providence County, Rhode Island",1247,547,700,657,437,180,3,17,2,18,43,40,21,3,0,0,1,6,1,0,8,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070021021,440070021021,"Block Group 1, Census Tract 21.02, Providence County, Rhode Island",766,350,416,398,281,97,3,12,0,5,18,16,8,1,4,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070021022,440070021022,"Block Group 2, Census Tract 21.02, Providence County, Rhode Island",986,567,419,385,157,145,8,68,0,7,34,26,14,4,0,0,0,5,0,0,2,0,0,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070021023,440070021023,"Block Group 3, Census Tract 21.02, Providence County, Rhode Island",1892,1061,831,753,414,271,22,31,1,14,78,70,21,9,11,1,3,12,0,0,12,0,0,1,0,0,0,8,2,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070021024,440070021024,"Block Group 4, Census Tract 21.02, Providence County, Rhode Island",1476,725,751,690,324,301,22,37,0,6,61,53,19,6,5,6,0,4,0,3,1,0,0,9,0,0,0,7,1,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070021025,440070021025,"Block Group 5, Census Tract 21.02, Providence County, Rhode Island",719,288,431,417,255,123,1,28,0,10,14,12,3,5,1,0,0,1,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070022001,440070022001,"Block Group 1, Census Tract 22, Providence County, Rhode Island",1275,700,575,514,242,203,11,46,0,12,61,56,20,2,7,0,5,12,3,0,4,0,0,1,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070022002,440070022002,"Block Group 2, Census Tract 22, Providence County, Rhode Island",941,584,357,336,136,130,3,58,0,9,21,21,12,2,1,0,0,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070022003,440070022003,"Block Group 3, Census Tract 22, Providence County, Rhode Island",1367,811,556,511,205,250,5,44,2,5,45,44,20,0,4,0,0,7,0,0,1,1,0,1,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070022004,440070022004,"Block Group 4, Census Tract 22, Providence County, Rhode Island",1163,631,532,472,213,208,11,32,1,7,60,53,18,8,0,0,13,6,0,0,6,1,0,0,0,0,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070023001,440070023001,"Block Group 1, Census Tract 23, Providence County, Rhode Island",1338,228,1110,1081,955,96,6,23,0,1,29,27,3,1,8,0,2,11,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070023002,440070023002,"Block Group 2, Census Tract 23, Providence County, Rhode Island",1109,235,874,849,669,124,3,39,0,14,25,24,12,0,3,1,0,4,1,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070023003,440070023003,"Block Group 3, Census Tract 23, Providence County, Rhode Island",758,295,463,452,274,158,1,16,0,3,11,10,3,0,3,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070023004,440070023004,"Block Group 4, Census Tract 23, Providence County, Rhode Island",655,68,587,574,515,39,11,9,0,0,13,11,3,4,0,0,0,2,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070023005,440070023005,"Block Group 5, Census Tract 23, Providence County, Rhode Island",741,88,653,640,562,53,0,24,0,1,13,13,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070023006,440070023006,"Block Group 6, Census Tract 23, Providence County, Rhode Island",706,81,625,613,533,39,1,28,0,12,12,10,5,0,4,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070024001,440070024001,"Block Group 1, Census Tract 24, Providence County, Rhode Island",2248,120,2128,2080,1957,92,2,24,0,5,48,42,14,8,11,3,0,1,0,0,5,0,0,0,0,0,0,6,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070024002,440070024002,"Block Group 2, Census Tract 24, Providence County, Rhode Island",915,140,775,766,652,76,2,29,0,7,9,7,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070024003,440070024003,"Block Group 3, Census Tract 24, Providence County, Rhode Island",1181,195,986,951,821,90,4,29,1,6,35,34,14,0,4,0,2,9,2,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070024004,440070024004,"Block Group 4, Census Tract 24, Providence County, Rhode Island",711,86,625,616,522,72,0,14,0,8,9,9,4,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070024005,440070024005,"Block Group 5, Census Tract 24, Providence County, Rhode Island",314,23,291,286,254,25,1,1,0,5,5,5,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070024006,440070024006,"Block Group 6, Census Tract 24, Providence County, Rhode Island",1391,100,1291,1271,1145,78,2,34,1,11,20,20,1,3,2,0,1,9,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070025001,440070025001,"Block Group 1, Census Tract 25, Providence County, Rhode Island",1338,644,694,663,297,171,11,177,1,6,31,28,11,2,7,1,3,2,0,0,1,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070025002,440070025002,"Block Group 2, Census Tract 25, Providence County, Rhode Island",1646,296,1350,1298,952,109,4,212,3,18,52,43,5,3,19,2,2,7,2,0,1,1,0,0,0,1,0,9,1,1,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070026001,440070026001,"Block Group 1, Census Tract 26, Providence County, Rhode Island",1366,567,799,748,248,323,14,147,0,16,51,50,8,3,4,1,0,16,4,0,1,4,0,1,0,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070026002,440070026002,"Block Group 2, Census Tract 26, Providence County, Rhode Island",674,261,413,383,196,127,7,50,0,3,30,29,7,2,2,0,2,5,0,0,9,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070026003,440070026003,"Block Group 3, Census Tract 26, Providence County, Rhode Island",1058,384,674,627,254,228,8,111,0,26,47,44,15,2,3,0,1,7,0,0,7,4,0,5,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070027001,440070027001,"Block Group 1, Census Tract 27, Providence County, Rhode Island",1175,450,725,675,331,264,7,47,2,24,50,44,15,4,3,0,0,9,0,1,7,0,0,0,0,1,4,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070027002,440070027002,"Block Group 2, Census Tract 27, Providence County, Rhode Island",1064,411,653,607,243,257,20,52,0,35,46,36,11,3,1,0,2,3,0,0,10,1,0,2,0,0,3,8,2,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070027003,440070027003,"Block Group 3, Census Tract 27, Providence County, Rhode Island",1765,1245,520,456,95,286,14,40,0,21,64,51,12,4,1,0,0,19,3,0,3,0,1,3,0,0,5,13,6,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070027004,440070027004,"Block Group 4, Census Tract 27, Providence County, Rhode Island",1773,261,1512,1466,1241,163,18,39,0,5,46,39,17,3,6,0,1,3,1,0,6,0,0,2,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070028001,440070028001,"Block Group 1, Census Tract 28, Providence County, Rhode Island",2166,697,1469,1381,624,619,38,74,1,25,88,83,27,2,6,0,7,23,2,2,10,0,2,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070028002,440070028002,"Block Group 2, Census Tract 28, Providence County, Rhode Island",1461,410,1051,1002,671,272,12,17,0,30,49,39,17,9,1,1,1,6,0,0,4,0,0,0,0,0,0,8,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1500000US440070028003,440070028003,"Block Group 3, Census Tract 28, Providence County, Rhode Island",1111,367,744,698,360,287,13,27,0,11,46,38,11,7,5,0,0,8,0,0,7,0,0,0,0,0,0,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070028004,440070028004,"Block Group 4, Census Tract 28, Providence County, Rhode Island",1354,479,875,837,531,237,20,35,1,13,38,31,12,8,1,0,0,8,1,0,1,0,0,0,0,0,0,7,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070029001,440070029001,"Block Group 1, Census Tract 29, Providence County, Rhode Island",1112,216,896,857,632,143,3,27,2,50,39,31,8,0,2,1,1,3,0,0,14,0,0,1,0,0,1,8,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070029002,440070029002,"Block Group 2, Census Tract 29, Providence County, Rhode Island",941,249,692,658,438,181,8,21,0,10,34,31,9,1,2,0,2,4,0,5,7,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070029003,440070029003,"Block Group 3, Census Tract 29, Providence County, Rhode Island",1717,646,1071,970,573,318,15,16,0,48,101,92,28,4,10,3,7,6,0,1,32,0,0,0,0,0,1,6,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070029004,440070029004,"Block Group 4, Census Tract 29, Providence County, Rhode Island",948,262,686,649,433,158,4,41,1,12,37,37,22,3,3,0,1,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070029005,440070029005,"Block Group 5, Census Tract 29, Providence County, Rhode Island",2042,598,1444,1354,948,288,16,64,0,38,90,77,27,5,7,3,12,10,0,0,13,0,0,0,0,0,0,13,8,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
