GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57,HD01_VD58,HD02_VD58,HD01_VD59,HD02_VD59,HD01_VD60,HD02_VD60,HD01_VD61,HD02_VD61,HD01_VD62,HD02_VD62,HD01_VD63,HD02_VD63,HD01_VD64,HD02_VD64,HD01_VD65,HD02_VD65,HD01_VD66,HD02_VD66,HD01_VD67,HD02_VD67,HD01_VD68,HD02_VD68,HD01_VD69,HD02_VD69,HD01_VD70,HD02_VD70,HD01_VD71,HD02_VD71,HD01_VD72,HD02_VD72,HD01_VD73,HD02_VD73,HD01_VD74,HD02_VD74,HD01_VD75,HD02_VD75,HD01_VD76,HD02_VD76,HD01_VD77,HD02_VD77,HD01_VD78,HD02_VD78,HD01_VD79,HD02_VD79,HD01_VD80,HD02_VD80,HD01_VD81,HD02_VD81,HD01_VD82,HD02_VD82,HD01_VD83,HD02_VD83,HD01_VD84,HD02_VD84,HD01_VD85,HD02_VD85,HD01_VD86,HD02_VD86,HD01_VD87,HD02_VD87,HD01_VD88,HD02_VD88,HD01_VD89,HD02_VD89,HD01_VD90,HD02_VD90,HD01_VD91,HD02_VD91,HD01_VD92,HD02_VD92,HD01_VD93,HD02_VD93,HD01_VD94,HD02_VD94,HD01_VD95,HD02_VD95,HD01_VD96,HD02_VD96,HD01_VD97,HD02_VD97,HD01_VD98,HD02_VD98,HD01_VD99,HD02_VD99,HD01_VD100,HD02_VD100,HD01_VD101,HD02_VD101,HD01_VD102,HD02_VD102,HD01_VD103,HD02_VD103,HD01_VD104,HD02_VD104,HD01_VD105,HD02_VD105,HD01_VD106,HD02_VD106,HD01_VD107,HD02_VD107,HD01_VD108,HD02_VD108,HD01_VD109,HD02_VD109,HD01_VD110,HD02_VD110,HD01_VD111,HD02_VD111,HD01_VD112,HD02_VD112,HD01_VD113,HD02_VD113,HD01_VD114,HD02_VD114,HD01_VD115,HD02_VD115,HD01_VD116,HD02_VD116,HD01_VD117,HD02_VD117,HD01_VD118,HD02_VD118,HD01_VD119,HD02_VD119
1400000US44007003200,44007003200,"Census Tract 32, Providence County, Rhode Island",2809,331,2299,308,67,64,56,50,11,17,150,106,141,98,9,16,56,78,43,56,13,22,38,46,38,46,0,13,88,109,22,36,66,103,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,15,26,15,26,0,13,42,49,37,48,5,10,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,22,34,22,34,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,14,25,0,13,14,25,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,18,31,18,31,0,13
1400000US44007003300,44007003300,"Census Tract 33, Providence County, Rhode Island",3762,288,3175,229,145,93,104,84,41,35,17,18,17,18,0,13,0,13,0,13,0,13,0,13,0,13,0,13,67,76,67,76,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,13,21,13,21,0,13,7,13,7,13,0,13,74,78,31,51,43,60,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,84,114,84,114,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,42,50,21,34,21,36,16,27,16,27,0,13,94,86,48,56,46,51,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,8,18,8,18,0,13,20,30,20,30,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US44007003400,44007003400,"Census Tract 34, Providence County, Rhode Island",4905,326,4508,386,17,25,8,17,9,16,91,82,91,82,0,18,0,18,0,18,0,18,2,5,2,5,0,18,20,33,20,33,0,18,69,49,54,42,15,26,0,18,0,18,0,18,4,13,4,13,0,18,0,18,0,18,0,18,36,58,36,58,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,15,23,15,23,0,18,0,18,0,18,0,18,37,53,0,18,37,53,0,18,0,18,0,18,0,18,0,18,0,18,8,13,0,18,8,13,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,2,4,1,2,1,2,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,25,42,25,42,0,18,43,47,43,47,0,18,28,35,28,35,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US44007003500,44007003500,"Census Tract 35, Providence County, Rhode Island",4769,459,3706,517,225,152,135,109,90,93,52,46,51,45,1,2,0,13,0,13,0,13,48,58,48,58,0,13,94,72,93,71,1,2,47,61,47,61,0,13,0,13,0,13,0,13,1,2,1,2,0,13,1,2,1,2,0,13,0,13,0,13,0,13,52,52,1,2,51,52,0,13,0,13,0,13,1,3,1,3,0,13,18,30,18,30,0,13,13,22,13,22,0,13,0,13,0,13,0,13,0,13,0,13,0,13,18,29,18,29,0,13,0,13,0,13,0,13,31,37,31,37,0,13,14,32,14,32,0,13,216,196,36,39,180,190,16,25,16,25,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,120,187,0,13,120,187,27,39,27,39,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,16,28,16,28,0,13,0,13,0,13,0,13,0,13,0,13,0,13,53,54,0,13,53,54
1400000US44007003601,44007003601,"Census Tract 36.01, Providence County, Rhode Island",2868,432,2221,353,240,126,195,102,45,49,44,48,29,46,15,21,0,13,0,13,0,13,13,18,13,18,0,13,39,39,25,31,14,22,6,10,0,13,6,10,0,13,0,13,0,13,0,13,0,13,0,13,5,10,5,10,0,13,9,13,0,13,9,13,0,13,0,13,0,13,3,8,3,8,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,29,45,29,45,0,13,0,13,0,13,0,13,178,163,78,42,100,159,15,19,15,19,0,13,22,27,19,24,3,7,0,13,0,13,0,13,0,13,0,13,0,13,7,14,0,13,7,14,4,7,4,7,0,13,4,7,4,7,0,13,9,16,9,16,0,13,8,17,8,17,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,9,15,9,15,0,13,3,7,3,7,0,13,0,13,0,13,0,13
1400000US44007003602,44007003602,"Census Tract 36.02, Providence County, Rhode Island",5991,453,4629,336,358,119,306,115,52,37,115,57,110,58,5,6,21,22,17,20,4,8,14,17,14,17,0,18,37,39,37,39,0,18,10,9,10,9,0,18,0,18,0,18,0,18,0,18,0,18,0,18,10,15,10,15,0,18,5,10,5,10,0,18,38,41,38,41,0,18,44,35,44,35,0,18,0,18,0,18,0,18,16,22,16,22,0,18,2,6,2,6,0,18,9,18,9,18,0,18,7,11,4,9,3,6,115,60,110,58,5,9,4,10,4,10,0,18,0,18,0,18,0,18,0,18,0,18,0,18,224,82,168,69,56,38,25,23,25,23,0,18,84,48,62,42,22,17,0,18,0,18,0,18,0,18,0,18,0,18,19,24,0,18,19,24,0,18,0,18,0,18,28,23,23,21,5,10,9,16,9,16,0,18,17,31,17,31,0,18,11,15,10,15,1,2,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,59,58,59,58,0,18,40,28,40,28,0,18,41,28,22,23,19,20,0,18,0,18,0,18
1400000US44007003700,44007003700,"Census Tract 37, Providence County, Rhode Island",3731,487,2861,408,358,377,283,270,75,110,25,27,11,17,14,21,0,13,0,13,0,13,0,13,0,13,0,13,191,110,126,84,65,44,8,13,8,13,0,13,0,13,0,13,0,13,9,16,9,16,0,13,0,13,0,13,0,13,6,10,6,10,0,13,0,13,0,13,0,13,33,50,33,50,0,13,0,13,0,13,0,13,39,60,39,60,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,44,50,19,32,25,39,0,13,0,13,0,13,17,27,17,27,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,8,13,8,13,0,13,0,13,0,13,0,13,25,33,13,17,12,19,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,64,87,64,87,0,13,10,15,10,15,0,13,33,56,33,56,0,13,0,13,0,13,0,13
1400000US44007010101,44007010101,"Census Tract 101.01, Providence County, Rhode Island",3877,258,3430,267,30,48,30,48,0,13,26,30,17,18,9,14,8,15,8,15,0,13,18,28,18,28,0,13,275,127,152,77,123,73,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,19,29,0,13,19,29,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,71,109,71,109,0,13,0,13,0,13,0,13
1400000US44007010102,44007010102,"Census Tract 101.02, Providence County, Rhode Island",3269,207,2718,232,65,59,53,49,12,19,73,42,41,33,32,30,0,13,0,13,0,13,0,13,0,13,0,13,278,134,77,48,201,118,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,34,51,34,51,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,39,59,14,21,25,38,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,16,0,13,11,16,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,22,36,15,25,7,11,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,14,19,0,13,14,19,0,13,0,13,0,13,15,24,0,13,15,24,0,13,0,13,0,13
1400000US44007010200,44007010200,"Census Tract 102, Providence County, Rhode Island",6118,499,3977,554,289,206,210,169,79,59,41,43,41,43,0,18,51,64,0,18,51,64,3,8,3,8,0,18,1494,330,911,280,583,178,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,20,32,0,18,20,32,0,18,0,18,0,18,0,18,0,18,0,18,5,14,5,14,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,84,111,53,66,31,47,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,70,109,70,109,0,18,10,15,0,18,10,15,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,74,119,0,18,74,119,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US44007010300,44007010300,"Census Tract 103, Providence County, Rhode Island",3856,300,2435,272,208,191,167,143,41,53,0,13,0,13,0,13,73,69,73,69,0,13,7,13,0,13,7,13,1063,279,536,191,527,158,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,14,23,8,13,6,10,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,56,72,21,25,35,48,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US44007010400,44007010400,"Census Tract 104, Providence County, Rhode Island",6348,435,3907,513,282,203,146,115,136,152,102,100,69,81,33,47,58,73,41,67,17,28,10,12,10,12,0,18,1904,494,1062,321,842,263,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,12,20,0,18,12,20,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,12,19,12,19,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,61,90,40,60,21,31,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US44007010501,44007010501,"Census Tract 105.01, Providence County, Rhode Island",4226,371,3179,384,284,193,140,102,144,97,3,10,3,10,0,13,67,79,22,26,45,75,18,25,18,25,0,13,662,218,281,118,381,147,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,10,5,10,0,13,8,20,0,13,8,20,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US44007010502,44007010502,"Census Tract 105.02, Providence County, Rhode Island",4746,382,3639,459,46,50,42,49,4,11,33,32,18,21,15,24,36,54,33,53,3,9,18,25,18,25,0,18,668,313,236,116,432,282,17,27,17,27,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,4,11,4,11,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,14,22,14,22,0,18,57,75,33,49,24,39,0,18,0,18,0,18,0,18,0,18,0,18,10,16,10,16,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,200,198,55,75,145,153,0,18,0,18,0,18,4,11,4,11,0,18,0,18,0,18,0,18
1400000US44007010600,44007010600,"Census Tract 106, Providence County, Rhode Island",5411,613,4996,582,149,152,99,94,50,73,31,36,31,36,0,18,0,18,0,18,0,18,0,18,0,18,0,18,176,136,84,80,92,104,0,18,0,18,0,18,0,18,0,18,0,18,19,30,19,30,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,17,29,17,29,0,18,23,36,0,18,23,36,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US44007010701,44007010701,"Census Tract 107.01, Providence County, Rhode Island",2160,185,1785,234,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,20,23,20,23,0,13,344,201,314,198,30,34,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,18,11,18,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US44007010702,44007010702,"Census Tract 107.02, Providence County, Rhode Island",4001,204,3799,193,13,21,13,21,0,13,31,28,31,28,0,13,0,13,0,13,0,13,9,15,9,15,0,13,108,63,27,30,81,56,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,31,47,31,47,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,16,5,8,5,8,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US44007010800,44007010800,"Census Tract 108, Providence County, Rhode Island",4096,487,1488,278,2145,461,1045,270,1100,295,32,38,10,15,22,36,155,152,66,65,89,90,0,13,0,13,0,13,206,130,91,90,115,73,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,39,62,39,62,0,13,31,27,31,27,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US44007010900,44007010900,"Census Tract 109, Providence County, Rhode Island",4385,485,1490,324,2486,517,1218,279,1268,355,1,2,0,13,1,2,39,49,39,49,0,13,0,13,0,13,0,13,332,156,153,119,179,103,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,22,24,22,24,0,13,0,13,0,13,0,13,15,27,15,27,0,13,0,13,0,13,0,13
1400000US44007011000,44007011000,"Census Tract 110, Providence County, Rhode Island",4785,352,1308,306,3079,422,1562,289,1517,276,68,69,41,41,27,42,37,51,37,51,0,18,0,18,0,18,0,18,249,152,151,108,98,65,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,8,13,0,18,8,13,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,16,30,0,18,16,30,0,18,0,18,0,18,20,32,0,18,20,32,0,18,0,18,0,18
1400000US44007011100,44007011100,"Census Tract 111, Providence County, Rhode Island",4018,526,685,255,2920,615,1004,245,1916,567,26,25,26,25,0,13,199,182,99,97,100,91,0,13,0,13,0,13,188,134,133,125,55,40,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US44007011200,44007011200,"Census Tract 112, Providence County, Rhode Island",5507,359,3833,433,496,280,248,171,248,177,28,39,28,39,0,18,94,142,63,95,31,48,0,18,0,18,0,18,791,253,495,229,296,129,13,22,13,22,0,18,0,18,0,18,0,18,0,18,0,18,0,18,67,90,67,90,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,132,191,0,18,132,191,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,6,9,0,18,6,9,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,47,75,12,19,35,56,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US44007011301,44007011301,"Census Tract 113.01, Providence County, Rhode Island",3999,274,3537,287,104,80,50,55,54,54,55,42,39,38,16,19,0,13,0,13,0,13,0,13,0,13,0,13,158,100,60,48,98,66,13,20,13,20,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,49,77,49,77,0,13,0,13,0,13,0,13,13,21,13,21,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,15,24,15,24,0,13,0,13,0,13,0,13,0,13,0,13,0,13,55,82,15,23,40,59
